id,runs,type,bowler
107402,1,wides,Mohammed Shami
107431,5,wides,R Dhawan
107499,1,legbyes,P Awana
107524,1,wides,R Dhawan
107528,1,wides,S Nadeem
107535,1,wides,Imran Tahir
107568,1,wides,Mohammed Shami
107576,4,legbyes,JDS Neesham
107583,5,wides,JP Duminy
107589,1,wides,Imran Tahir
107614,1,wides,PP Ojha
107643,1,legbyes,CJ Anderson
107660,1,wides,JJ Bumrah
107668,1,wides,KA Pollard
107693,1,wides,DS Kulkarni
107699,1,legbyes,KK Cooper
107706,1,legbyes,JP Faulkner
107708,1,legbyes,KK Cooper
107718,1,wides,PV Tambe
107725,1,legbyes,KA Pollard
107770,1,wides,DS Kulkarni
107778,1,wides,JP Faulkner
107814,1,legbyes,AR Patel
107818,1,legbyes,AR Patel
107821,1,wides,MG Johnson
107862,1,wides,Karanveer Singh
107864,1,wides,MG Johnson
107881,1,legbyes,P Awana
107894,1,wides,UT Yadav
107922,1,wides,M Morkel
107930,1,legbyes,UT Yadav
107937,1,legbyes,PP Chawla
107978,1,legbyes,AR Patel
108008,1,legbyes,M Morkel
108083,1,wides,Harbhajan Singh
108084,1,wides,Harbhajan Singh
108093,1,legbyes,CJ Anderson
108094,1,wides,CJ Anderson
108137,1,legbyes,IC Pandey
108156,1,legbyes,IC Pandey
108252,1,legbyes,P Kumar
108254,1,legbyes,P Kumar
108276,1,wides,KA Pollard
108277,1,noballs,KA Pollard
108286,1,wides,JJ Bumrah
108293,1,wides,R Ashwin
108295,4,byes,AR Patel
108303,1,wides,MM Sharma
108311,1,legbyes,IC Pandey
108316,1,wides,A Nehra
108331,1,wides,R Ashwin
108338,1,wides,RA Jadeja
108340,1,wides,R Ashwin
108349,1,byes,RA Jadeja
108362,1,wides,A Nehra
108366,1,wides,R Ashwin
108391,1,legbyes,P Awana
108400,1,wides,MG Johnson
108402,1,wides,Sandeep Sharma
108403,1,legbyes,Sandeep Sharma
108406,1,legbyes,Sandeep Sharma
108413,1,noballs,P Awana
108437,1,wides,AR Patel
108440,1,legbyes,AR Patel
108470,1,noballs,IC Pandey
108508,1,wides,Karanveer Singh
108525,1,wides,MG Johnson
108527,1,noballs,MG Johnson
108530,1,wides,MG Johnson
108548,1,legbyes,M Morkel
108620,1,legbyes,SP Narine
108639,1,wides,MG Johnson
108641,1,wides,MG Johnson
108699,1,legbyes,Shakib Al Hasan
108719,1,noballs,SP Narine
108726,3,wides,UT Yadav
108728,1,legbyes,UT Yadav
108750,1,wides,Karanveer Singh
108753,1,wides,Karanveer Singh
108773,1,wides,Karanveer Singh
108776,1,wides,AR Patel
108793,1,wides,SL Malinga
108805,1,legbyes,SL Malinga
108810,1,legbyes,R Vinay Kumar
108875,1,legbyes,UT Yadav
108900,1,wides,Shakib Al Hasan
108974,1,wides,Shakib Al Hasan
109010,1,wides,JJ Bumrah
109037,1,noballs,NM Coulter-Nile
109038,4,legbyes,DJ Muthuswami
109045,1,byes,NM Coulter-Nile
109049,1,legbyes,NM Coulter-Nile
109088,1,wides,JP Duminy
109101,1,wides,JA Morkel
109108,4,legbyes,JA Morkel
109131,1,wides,MM Sharma
109181,1,wides,DJ Bravo
109215,1,legbyes,NM Coulter-Nile
109235,1,wides,DJ Bravo
109256,1,wides,R Ashwin
109271,1,wides,A Nehra
109276,4,legbyes,Sandeep Sharma
109288,1,legbyes,Sandeep Sharma
109312,1,wides,Sandeep Sharma
109321,5,wides,MG Johnson
109322,2,legbyes,MG Johnson
109325,1,legbyes,MG Johnson
109333,1,wides,MG Johnson
109336,1,wides,MG Johnson
109363,1,wides,TG Southee
109369,1,wides,CH Morris
109395,1,wides,DS Kulkarni
109412,1,wides,STR Binny
109418,1,wides,STR Binny
109432,1,wides,AR Patel
109443,1,wides,MG Johnson
109448,1,wides,MG Johnson
109453,1,wides,AR Patel
109467,1,legbyes,AR Patel
109469,1,wides,TG Southee
109470,1,wides,TG Southee
109480,1,legbyes,JP Faulkner
109528,1,legbyes,TG Southee
109572,1,legbyes,IC Pandey
109575,4,legbyes,IC Pandey
109594,1,wides,B Kumar
109615,1,wides,TA Boult
109623,1,wides,B Kumar
109624,5,legbyes,B Kumar
109627,1,wides,B Kumar
109631,1,legbyes,TA Boult
109637,1,noballs,I Sharma
109641,1,noballs,I Sharma
109653,1,noballs,I Sharma
109659,1,legbyes,KV Sharma
109684,1,noballs,I Sharma
109713,1,wides,DJ Bravo
109714,1,legbyes,DJ Bravo
109720,1,wides,A Nehra
109722,1,wides,A Nehra
109751,1,legbyes,R Ashwin
109759,1,wides,DJ Bravo
109798,1,wides,HV Patel
109838,1,wides,Shakib Al Hasan
109861,1,wides,VR Aaron
109883,4,legbyes,SP Narine
109905,2,legbyes,YK Pathan
109913,1,legbyes,DJG Sammy
109938,1,wides,VR Aaron
109940,1,legbyes,VR Aaron
109973,1,byes,HV Patel
110000,1,legbyes,YK Pathan
110022,1,wides,TG Southee
110065,1,wides,DJ Hooda
110085,1,wides,CH Morris
110102,1,legbyes,CH Morris
110154,1,wides,JP Faulkner
110167,1,wides,CH Morris
110170,1,legbyes,DJ Hooda
110172,1,wides,DJ Hooda
110186,1,wides,DJ Hooda
110208,1,wides,A Mishra
110214,1,wides,NM Coulter-Nile
110239,1,legbyes,Imran Tahir
110248,1,wides,Imran Tahir
110253,1,wides,A Mishra
110262,1,wides,AD Mathews
110290,1,noballs,Anureet Singh
110295,1,legbyes,Sandeep Sharma
110311,1,legbyes,AR Patel
110323,1,legbyes,SL Malinga
110343,1,byes,P Suyal
110347,1,wides,P Suyal
110374,1,legbyes,P Suyal
110381,1,wides,SL Malinga
110409,1,wides,J Suchith
110450,1,wides,Anureet Singh
110459,1,wides,R Dhawan
110478,1,wides,R Dhawan
110493,1,legbyes,R Dhawan
110517,1,noballs,R Dhawan
110522,2,wides,TA Boult
110530,1,wides,TA Boult
110535,1,wides,TA Boult
110545,1,wides,TA Boult
110556,5,wides,RS Bopara
110570,1,legbyes,AN Ahmed
110583,5,wides,AN Ahmed
110586,1,noballs,AN Ahmed
110587,1,noballs,AN Ahmed
110594,1,wides,TA Boult
110611,1,wides,HV Patel
110642,1,legbyes,RS Bopara
110691,1,legbyes,KV Sharma
110703,1,wides,B Kumar
110705,1,legbyes,P Kumar
110706,1,legbyes,P Kumar
110718,1,wides,VR Aaron
110733,4,legbyes,HV Patel
110752,1,wides,SA Abbott
110756,1,wides,SA Abbott
110800,1,legbyes,JP Faulkner
110814,1,legbyes,JP Faulkner
110833,2,byes,CH Morris
110842,1,noballs,P Suyal
110923,1,noballs,DS Kulkarni
110931,1,noballs,P Suyal
110932,1,noballs,P Suyal
110962,1,wides,SL Malinga
110999,1,wides,A Nehra
111029,1,wides,A Nehra
111032,1,wides,P Negi
111037,1,legbyes,P Negi
111044,1,wides,A Nehra
111058,4,legbyes,PJ Cummins
111069,1,legbyes,AD Russell
111073,1,byes,AD Russell
111075,1,legbyes,PJ Cummins
111078,5,wides,PJ Cummins
111080,1,wides,PJ Cummins
111098,1,legbyes,UT Yadav
111112,1,legbyes,PP Chawla
111118,1,legbyes,GB Hogg
111140,4,legbyes,PP Chawla
111198,4,legbyes,RG More
111219,1,wides,RG More
111245,1,noballs,Anureet Singh
111253,1,wides,NM Coulter-Nile
111261,2,legbyes,DJ Muthuswami
111279,1,wides,AD Mathews
111285,1,wides,A Mishra
111293,1,wides,MG Johnson
111305,1,wides,Anureet Singh
111310,1,wides,R Dhawan
111312,1,wides,R Dhawan
111337,1,wides,Sandeep Sharma
111338,1,wides,Sandeep Sharma
111344,1,wides,Sandeep Sharma
111393,1,wides,Yuvraj Singh
111411,1,wides,JP Duminy
111424,1,wides,JP Duminy
111451,1,legbyes,AR Patel
111459,1,legbyes,MG Johnson
111488,1,legbyes,AR Patel
111506,1,wides,DJ Hooda
111529,1,wides,TG Southee
111573,1,byes,TG Southee
111584,1,legbyes,TA Boult
111598,1,wides,TA Boult
111603,1,wides,P Kumar
111622,1,wides,DS Kulkarni
111628,1,wides,JP Faulkner
111639,1,noballs,JP Faulkner
111699,1,legbyes,P Kumar
111728,1,wides,TA Boult
111734,1,byes,B Kumar
111737,1,wides,P Kumar
111747,2,byes,DJ Bravo
111764,1,wides,SL Malinga
111767,1,wides,SL Malinga
111769,1,noballs,SL Malinga
111781,1,wides,RA Jadeja
111783,1,wides,RA Jadeja
111807,1,legbyes,DJ Bravo
111827,1,wides,A Nehra
111846,1,wides,IC Pandey
111920,1,wides,KA Pollard
111921,1,noballs,KA Pollard
111932,1,wides,KA Pollard
111937,1,wides,J Suchith
111949,1,noballs,P Suyal
111953,1,wides,P Suyal
111954,1,wides,P Suyal
111976,1,wides,SL Malinga
111981,1,wides,P Kumar
111993,1,wides,B Kumar
112006,1,legbyes,B Kumar
112009,1,wides,P Kumar
112069,2,byes,JP Duminy
112073,1,wides,JP Duminy
112085,1,legbyes,DJ Muthuswami
112113,1,wides,RS Bopara
112124,1,wides,A Ashish Reddy
112140,1,wides,RS Bopara
112146,1,legbyes,DW Steyn
112161,1,byes,A Ashish Reddy
112234,1,legbyes,M Morkel
112266,4,byes,AD Russell
112305,1,byes,M Morkel
112314,1,legbyes,Anureet Singh
112357,4,byes,SP Narine
112361,1,wides,AD Russell
112362,1,wides,AD Russell
112374,1,wides,UT Yadav
112454,1,wides,NLTC Perera
112525,1,legbyes,JP Faulkner
112526,1,wides,JP Faulkner
112603,1,legbyes,SR Watson
112606,1,wides,SR Watson
112619,2,wides,DJ Hooda
112664,1,wides,A Nehra
112706,1,noballs,MJ McClenaghan
112708,1,wides,SL Malinga
112710,1,wides,VR Aaron
112723,1,legbyes,D Wiese
112734,2,legbyes,D Wiese
112757,1,wides,HH Pandya
112758,1,legbyes,HH Pandya
112776,1,wides,VR Aaron
112777,5,wides,VR Aaron
112810,1,wides,JJ Bumrah
112811,1,wides,JJ Bumrah
112812,1,wides,JJ Bumrah
112813,1,wides,JJ Bumrah
112848,1,wides,Iqbal Abdulla
112849,2,wides,Iqbal Abdulla
112853,1,wides,YS Chahal
112860,1,legbyes,VR Aaron
112871,1,wides,D Wiese
112892,1,wides,AN Ahmed
112900,1,wides,MJ McClenaghan
112901,1,noballs,MJ McClenaghan
112903,1,wides,MJ McClenaghan
112928,1,wides,MJ McClenaghan
112938,1,wides,HH Pandya
112940,2,wides,SL Malinga
112948,1,wides,JJ Bumrah
112958,1,wides,UT Yadav
112959,1,wides,UT Yadav
112960,1,wides,M Morkel
112996,1,wides,M Morkel
113014,1,legbyes,SP Narine
113020,1,wides,UT Yadav
113022,1,legbyes,UT Yadav
113044,4,legbyes,NM Coulter-Nile
113051,1,wides,AD Mathews
113068,1,wides,AD Mathews
113071,1,legbyes,PP Chawla
113072,5,wides,PP Chawla
113174,1,wides,NM Coulter-Nile
113213,1,legbyes,STR Binny
113253,1,wides,MG Johnson
113258,1,noballs,MG Johnson
113261,1,wides,Sandeep Sharma
113271,1,legbyes,Sandeep Sharma
113287,1,wides,Sandeep Sharma
113295,1,legbyes,Sandeep Sharma
113298,1,wides,Sandeep Sharma
113310,2,wides,AR Patel
113317,1,legbyes,Anureet Singh
113365,1,legbyes,JP Faulkner
113387,1,wides,CH Morris
113401,1,legbyes,PV Tambe
113423,1,legbyes,JP Faulkner
113475,1,legbyes,SP Narine
113477,1,wides,J Botha
113514,1,noballs,UT Yadav
113528,2,wides,B Kumar
113549,1,wides,MC Henriques
113594,1,byes,J Botha
113658,1,legbyes,HV Patel
113663,1,legbyes,D Wiese
113698,1,wides,Iqbal Abdulla
113716,4,legbyes,MA Starc
113723,1,legbyes,A Nehra
113760,1,wides,R Ashwin
113818,1,wides,Iqbal Abdulla
113823,1,wides,D Wiese
113833,1,byes,MA Starc
113861,4,legbyes,DJ Bravo
113885,1,wides,NM Coulter-Nile
113893,1,wides,NM Coulter-Nile
113894,1,wides,NM Coulter-Nile
113923,2,wides,A Mishra
113930,1,wides,S Nadeem
113931,1,wides,S Nadeem
113961,1,wides,MJ McClenaghan
113962,1,wides,MJ McClenaghan
113966,1,wides,SL Malinga
113969,1,wides,SL Malinga
114026,1,wides,KA Pollard
114059,1,legbyes,SL Malinga
114065,1,wides,MJ McClenaghan
114073,1,noballs,SL Malinga
114113,1,legbyes,NM Coulter-Nile
114118,1,wides,Imran Tahir
114122,1,wides,Imran Tahir
114123,1,legbyes,A Mishra
114136,1,wides,MA Starc
114141,1,wides,MA Starc
114199,1,wides,Iqbal Abdulla
114214,1,legbyes,CH Morris
114221,4,legbyes,DS Kulkarni
114303,1,legbyes,HV Patel
114382,1,legbyes,B Kumar
114434,1,wides,TA Boult
114442,1,wides,B Kumar
114444,1,wides,B Kumar
114445,1,wides,B Kumar
114470,1,wides,MJ McClenaghan
114486,1,wides,R Vinay Kumar
114537,1,wides,P Kumar
114542,1,wides,P Kumar
114544,1,wides,P Kumar
114547,1,wides,TA Boult
114556,1,wides,B Kumar
114579,1,noballs,SL Malinga
114596,1,legbyes,SL Malinga
114598,1,legbyes,R Vinay Kumar
114607,1,legbyes,RA Jadeja
114648,4,wides,R Ashwin
114716,1,wides,MG Johnson
114722,5,wides,Anureet Singh
114724,1,wides,Anureet Singh
114738,1,wides,AR Patel
114742,1,wides,MG Johnson
114769,1,legbyes,Karanveer Singh
114773,1,legbyes,Anureet Singh
114781,1,wides,Karanveer Singh
114811,1,wides,IC Pandey
114828,1,legbyes,DJ Bravo
114829,1,legbyes,DJ Bravo
114860,1,wides,VR Aaron
114862,1,legbyes,VR Aaron
114866,1,legbyes,MA Starc
114874,1,wides,VR Aaron
114884,1,wides,D Wiese
114896,1,wides,VR Aaron
114936,1,wides,MA Starc
114976,1,wides,A Mishra
115012,1,wides,NM Coulter-Nile
115027,1,wides,Iqbal Abdulla
115041,1,wides,B Kumar
115045,1,wides,TA Boult
115046,1,wides,TA Boult
115145,1,legbyes,Anureet Singh
115225,1,legbyes,B Kumar
115255,1,legbyes,MC Henriques
115267,1,wides,P Kumar
115269,1,wides,P Kumar
115282,1,wides,UT Yadav
115289,1,wides,JA Morkel
115328,1,wides,SP Narine
115331,1,legbyes,SP Narine
115345,1,wides,UT Yadav
115358,1,wides,Z Khan
115362,1,wides,Z Khan
115374,1,wides,UT Yadav
115418,1,wides,Imran Tahir
115437,1,legbyes,AD Mathews
115439,1,legbyes,AD Mathews
115442,1,legbyes,Yuvraj Singh
115460,5,wides,Imran Tahir
115499,1,legbyes,UT Yadav
115507,1,wides,AD Russell
115537,4,byes,DS Kulkarni
115547,1,legbyes,STR Binny
115553,1,wides,DS Kulkarni
115562,1,noballs,TG Southee
115565,1,legbyes,TG Southee
115583,1,wides,JP Faulkner
115590,1,noballs,SR Watson
115594,1,wides,SR Watson
115602,1,wides,DS Kulkarni
115610,1,byes,TG Southee
115624,1,legbyes,TG Southee
115640,1,wides,SR Watson
115642,1,wides,SR Watson
115694,1,wides,MM Sharma
115704,1,wides,SK Raina
115723,1,legbyes,A Nehra
115726,1,legbyes,DJ Bravo
115744,1,legbyes,UT Yadav
115751,1,legbyes,PJ Cummins
115754,1,wides,UT Yadav
115793,1,wides,AD Russell
115795,1,legbyes,AD Russell
115796,1,wides,AD Russell
115798,3,wides,AD Russell
115831,1,wides,AD Russell
115847,1,wides,PJ Cummins
115849,1,wides,PJ Cummins
115879,1,wides,IC Pandey
115938,1,wides,AD Mathews
115962,5,wides,Imran Tahir
116020,1,wides,NM Coulter-Nile
116021,1,legbyes,NM Coulter-Nile
116041,1,wides,SN Thakur
116044,1,legbyes,SN Thakur
116055,1,wides,Anureet Singh
116057,1,noballs,Anureet Singh
116076,1,wides,AR Patel
116079,1,wides,SN Thakur
116087,1,legbyes,Sandeep Sharma
116092,1,wides,Anureet Singh
116124,1,wides,MJ McClenaghan
116137,1,wides,MJ McClenaghan
116140,1,legbyes,MJ McClenaghan
116149,1,wides,MJ McClenaghan
116161,1,legbyes,STR Binny
116175,1,legbyes,J Theron
116177,1,wides,J Theron
116187,1,noballs,SR Watson
116205,2,wides,DS Kulkarni
116222,1,wides,J Theron
116233,1,legbyes,SR Watson
116258,1,wides,Ankit Sharma
116292,1,wides,MJ McClenaghan
116306,1,legbyes,SL Malinga
116327,1,noballs,R Vinay Kumar
116339,1,wides,J Suchith
116362,3,wides,J Suchith
116369,1,wides,Harbhajan Singh
116376,1,wides,MA Starc
116378,1,wides,MA Starc
116384,1,legbyes,HV Patel
116385,1,wides,HV Patel
116395,1,wides,PJ Cummins
116396,1,wides,PJ Cummins
116408,1,wides,UT Yadav
116442,1,wides,AD Russell
116470,1,legbyes,MA Starc
116497,1,wides,MA Starc
116498,1,noballs,MA Starc
116500,1,legbyes,MA Starc
116507,1,legbyes,B Kumar
116520,1,wides,SK Raina
116551,1,wides,RG More
116592,1,noballs,MM Sharma
116613,1,legbyes,A Nehra
116619,1,wides,SK Raina
116653,1,wides,P Kumar
116698,1,legbyes,P Kumar
116699,1,wides,P Kumar
116705,1,wides,MC Henriques
116712,1,legbyes,KV Sharma
116723,1,wides,B Kumar
116774,1,legbyes,Harbhajan Singh
116797,1,legbyes,MJ McClenaghan
116816,1,legbyes,SL Malinga
116817,1,wides,SL Malinga
116829,1,wides,MJ McClenaghan
116830,1,legbyes,MJ McClenaghan
116832,4,legbyes,MJ McClenaghan
116837,1,legbyes,Anureet Singh
116844,1,legbyes,Anureet Singh
116914,1,legbyes,Karanveer Singh
116926,1,wides,Anureet Singh
116944,1,wides,Anureet Singh
116949,1,legbyes,J Suchith
116989,1,wides,J Suchith
116996,1,legbyes,Z Khan
117000,2,wides,Z Khan
117004,1,byes,AD Mathews
117044,1,wides,A Mishra
117064,1,byes,NM Coulter-Nile
117084,1,wides,Z Khan
117086,1,wides,Z Khan
117134,1,byes,SR Watson
117138,1,wides,JP Faulkner
117156,1,wides,STR Binny
117162,1,wides,STR Binny
117188,1,wides,DS Kulkarni
117190,1,wides,DS Kulkarni
117191,1,wides,DS Kulkarni
117211,1,wides,STR Binny
117216,1,legbyes,TG Southee
117221,1,wides,SR Watson
117222,1,wides,SR Watson
117226,1,wides,SR Watson
117246,1,wides,TG Southee
117248,2,byes,TG Southee
117250,1,wides,HV Patel
117262,1,wides,HV Patel
117264,1,wides,HV Patel
117363,1,wides,Iqbal Abdulla
117409,1,legbyes,DJ Bravo
117425,1,wides,A Nehra
117447,1,wides,MA Starc
117513,1,wides,RN ten Doeschate
117556,1,wides,J Botha
117590,1,legbyes,P Kumar
117602,4,legbyes,MC Henriques
117661,1,wides,DW Steyn
117667,1,legbyes,MC Henriques
117690,1,wides,UT Yadav
117694,1,wides,UT Yadav
117796,1,legbyes,MJ McClenaghan
117805,1,byes,SL Malinga
117825,1,wides,MJ McClenaghan
117849,1,legbyes,Harbhajan Singh
117887,3,wides,Imran Tahir
117893,1,legbyes,Z Khan
117912,1,wides,A Mishra
117913,1,wides,A Mishra
117935,1,wides,Z Khan
117939,1,wides,Z Khan
117940,1,wides,Z Khan
117990,1,legbyes,AR Patel
117995,1,wides,GJ Maxwell
118012,1,wides,AR Patel
118038,1,wides,AR Patel
118052,1,wides,Karanveer Singh
118055,1,wides,Karanveer Singh
118073,1,noballs,Sandeep Sharma
118083,1,legbyes,Anureet Singh
118089,1,wides,MG Johnson
118095,1,wides,MG Johnson
118118,1,wides,MA Starc
118155,5,legbyes,MA Starc
118187,1,legbyes,Anureet Singh
118190,3,wides,MA Starc
118202,4,legbyes,CH Morris
118224,1,legbyes,I Sharma
118238,1,legbyes,P Kumar
118246,1,legbyes,RS Bopara
118255,2,legbyes,RS Bopara
118296,5,wides,CH Morris
118318,1,wides,DS Kulkarni
118345,1,legbyes,DJ Hooda
118356,1,wides,DJ Hooda
118374,1,wides,CH Morris
118385,1,wides,JP Faulkner
118394,1,wides,CH Morris
118399,1,legbyes,KV Sharma
118403,1,wides,MC Henriques
118459,5,wides,M de Lange
118497,1,wides,M de Lange
118525,1,wides,R Ashwin
118634,1,byes,P Negi
118710,1,legbyes,AD Russell
118713,1,wides,AD Russell
118727,1,byes,GB Hogg
118743,1,legbyes,GB Hogg
118749,2,wides,UT Yadav
118807,1,legbyes,GB Hogg
118808,2,wides,GB Hogg
118828,1,wides,Gurkeerat Singh
118847,1,wides,AR Patel
118857,1,legbyes,Anureet Singh
118867,1,legbyes,BE Hendricks
118883,1,legbyes,Anureet Singh
118910,1,wides,Sandeep Sharma
118923,1,wides,Gurkeerat Singh
118978,1,wides,P Kumar
118994,1,legbyes,B Kumar
118998,1,legbyes,B Kumar
119028,1,wides,Z Khan
119037,1,wides,Z Khan
119075,1,legbyes,A Mishra
119114,1,wides,JP Duminy
119152,1,legbyes,P Kumar
119172,1,wides,MJ McClenaghan
119232,1,noballs,JJ Bumrah
119241,1,wides,SL Malinga
119253,1,wides,MA Starc
119274,1,wides,JJ Bumrah
119308,3,wides,Harbhajan Singh
119315,1,legbyes,HV Patel
119358,1,wides,HV Patel
119401,1,wides,D Wiese
119436,1,legbyes,R Bhatia
119462,5,wides,Ankit Sharma
119473,1,wides,SR Watson
119520,1,wides,CH Morris
119566,1,legbyes,RA Jadeja
119567,1,legbyes,RA Jadeja
119575,1,wides,P Negi
119608,1,wides,MM Sharma
119610,1,noballs,MM Sharma
119616,1,noballs,DJ Bravo
119695,1,legbyes,KV Sharma
119712,1,wides,MC Henriques
119714,1,wides,MC Henriques
119721,1,legbyes,I Sharma
119722,1,wides,I Sharma
119767,1,wides,BE Hendricks
119780,1,byes,Anureet Singh
119785,1,wides,GJ Maxwell
119800,1,noballs,BE Hendricks
119840,1,wides,BE Hendricks
119878,1,legbyes,TA Boult
119911,1,wides,TA Boult
119950,4,legbyes,GS Sandhu
119957,1,legbyes,Yuvraj Singh
119968,1,legbyes,Yuvraj Singh
119984,1,legbyes,Z Khan
120143,1,wides,S Aravind
120145,1,wides,MA Starc
120161,1,legbyes,Anureet Singh
120173,1,wides,Sandeep Sharma
120177,1,wides,Sandeep Sharma
120187,1,legbyes,AR Patel
120189,1,legbyes,AR Patel
120194,2,legbyes,BE Hendricks
120205,1,noballs,Anureet Singh
120224,1,legbyes,YS Chahal
120248,1,wides,YS Chahal
120288,1,legbyes,SP Narine
120299,1,wides,Shakib Al Hasan
120309,1,wides,SP Narine
120311,1,wides,SP Narine
120327,1,wides,SP Narine
120330,1,noballs,AD Russell
120337,1,noballs,UT Yadav
120367,1,noballs,M Morkel
120370,1,wides,M Morkel
120382,1,wides,M Morkel
120428,1,wides,MJ McClenaghan
120430,1,wides,MJ McClenaghan
120459,1,byes,SL Malinga
120466,1,wides,KA Pollard
120473,1,wides,Harbhajan Singh
120492,1,wides,MJ McClenaghan
120496,1,wides,Harbhajan Singh
120508,1,wides,Harbhajan Singh
120526,1,legbyes,MA Starc
120553,1,wides,MC Henriques
120582,1,noballs,AB Dinda
120587,1,noballs,AB Dinda
120593,1,wides,HV Patel
120605,2,wides,D Wiese
120614,1,legbyes,AB Dinda
120656,4,byes,P Negi
120657,1,legbyes,P Negi
120661,1,wides,SK Raina
120668,1,wides,P Negi
120681,1,legbyes,RA Jadeja
120720,1,wides,BE Hendricks
120746,1,wides,R Ashwin
120782,1,wides,R Dhawan
120816,1,wides,R Dhawan
120818,2,wides,GJ Maxwell
120828,1,wides,AR Patel
120863,1,legbyes,DS Kulkarni
120872,5,noballs,BB Sran
120874,1,wides,CH Morris
120878,1,legbyes,CH Morris
120883,5,wides,DS Kulkarni
120889,2,wides,CH Morris
120900,1,wides,M Morkel
120904,1,noballs,Azhar Mahmood
120934,4,legbyes,M Morkel
120965,1,noballs,Azhar Mahmood
120981,2,wides,PP Chawla
121011,1,wides,Shakib Al Hasan
121026,1,wides,SR Watson
121027,1,wides,SR Watson
121031,1,wides,SR Watson
121035,1,wides,JP Faulkner
121036,1,wides,JP Faulkner
121043,1,wides,SR Watson
121049,1,wides,SR Watson
121055,1,wides,JP Faulkner
121078,1,wides,JP Faulkner
121088,1,legbyes,BB Sran
121106,1,wides,BB Sran
121109,1,wides,MA Starc
121111,1,wides,AB Dinda
121156,1,legbyes,HV Patel
121178,1,legbyes,HV Patel
121201,1,legbyes,CH Gayle
121202,1,wides,CH Gayle
121243,1,wides,B Kumar
121308,1,legbyes,R Vinay Kumar
121325,1,wides,MJ McClenaghan
121328,1,wides,SL Malinga
121351,1,legbyes,MJ McClenaghan
121366,1,wides,HH Pandya
121369,1,wides,HH Pandya
121380,1,byes,KV Sharma
121387,1,wides,MC Henriques
121428,1,wides,P Kumar
121442,1,wides,P Kumar
121444,2,legbyes,P Kumar
121447,1,wides,DW Steyn
121472,1,noballs,A Nehra
121497,1,wides,A Nehra
121498,1,wides,A Nehra
121509,2,wides,R Vinay Kumar
121522,1,wides,MJ McClenaghan
121542,1,wides,MJ McClenaghan
121543,1,wides,MJ McClenaghan
121575,2,wides,Harbhajan Singh
121639,1,wides,MM Sharma
121643,1,wides,MM Sharma
121646,1,wides,MM Sharma
121648,1,wides,DJ Bravo
121649,1,wides,DJ Bravo
121651,1,wides,DJ Bravo
121675,1,legbyes,KA Pollard
121711,4,byes,DS Kulkarni
121717,1,wides,SR Watson
121721,1,wides,CH Morris
121758,1,wides,SR Watson
121779,1,legbyes,CH Morris
121845,1,legbyes,JP Faulkner
121858,1,legbyes,SR Watson
121859,1,wides,SR Watson
121862,1,wides,SR Watson
121866,1,wides,S Aravind
121888,1,wides,MA Starc
121910,1,wides,D Wiese
121945,1,legbyes,MA Starc
121976,1,wides,D Wiese
121998,1,wides,A Nehra
122017,1,wides,DJ Bravo
122075,1,wides,SK Raina
122082,1,legbyes,MM Sharma
122094,1,wides,DJ Bravo
122100,1,wides,SK Raina
122103,1,legbyes,SK Raina
122124,3,byes,D Wiese
122129,1,wides,HV Patel
122145,1,wides,D Wiese
122203,1,noballs,R Ashwin
122209,1,byes,A Nehra
122238,1,noballs,SL Malinga
122249,1,wides,SL Malinga
122280,1,legbyes,SL Malinga
122286,1,wides,R Vinay Kumar
122384,4,legbyes,DJ Bravo
122396,1,noballs,HH Pandya
122407,1,wides,Harbhajan Singh
122425,1,legbyes,HH Pandya
122439,3,wides,I Sharma
122451,1,legbyes,I Sharma
122452,1,wides,I Sharma
122462,5,wides,I Sharma
122464,1,wides,I Sharma
122503,1,wides,RP Singh
122556,1,wides,MR Marsh
122596,1,legbyes,S Gopal
122609,1,wides,R Vinay Kumar
122631,1,noballs,JJ Bumrah
122638,1,wides,R Vinay Kumar
122640,1,wides,R Vinay Kumar
122660,1,wides,CH Morris
122687,2,byes,CR Brathwaite
122689,1,noballs,CR Brathwaite
122693,5,wides,A Mishra
122723,1,wides,Z Khan
122731,1,wides,AD Russell
122755,1,wides,AD Russell
122792,5,wides,PP Chawla
122803,5,wides,GB Hogg
122847,1,wides,Z Khan
122860,1,wides,RA Jadeja
122884,1,legbyes,RA Jadeja
122887,1,legbyes,RA Jadeja
122895,1,wides,JP Faulkner
122900,1,wides,JP Faulkner
122910,1,byes,JP Faulkner
122916,1,wides,DJ Bravo
122959,1,wides,MG Johnson
122960,1,wides,MG Johnson
122987,1,wides,AR Patel
123019,2,legbyes,MG Johnson
123025,1,legbyes,P Sahu
123129,1,legbyes,A Ashish Reddy
