id,dismissalKind,playerDismissed,fielder
110313,stumped,CJ Anderson,WP Saha
110320,caught,DA Miller,AP Tare
110330,caught,R Dhawan,R Vinay Kumar
110350,lbw,RG Sharma,
110391,caught,V Sehwag,KA Pollard
110397,caught,GJ Maxwell,AT Rayudu
110414,caught,M Vijay,J Suchith
110474,caught,Harbhajan Singh,Sandeep Sharma
110503,caught,AT Rayudu,WP Saha
110514,caught,KA Pollard,DA Miller
110552,caught,CH Gayle,A Ashish Reddy
110591,caught,AB de Villiers,S Dhawan
110592,caught,SA Abbott,KV Sharma
110595,caught,HV Patel,KS Williamson
110599,bowled,VR Aaron,
110601,bowled,AN Ahmed,
110662,caught,KD Karthik,KS Williamson
110672,bowled,V Kohli,
110673,caught,Mandeep Singh,DA Warner
110697,bowled,DJG Sammy,
110730,lbw,DA Warner,
110742,stumped,KS Williamson,KD Karthik
110772,retired hurt,AJ Finch,
110779,caught,PA Patel,CH Morris
110790,caught,RG Sharma,SPD Smith
110827,caught,KA Pollard,KK Nair
110831,bowled,CJ Anderson,
110861,caught,SV Samson,RG Sharma
110892,bowled,UBT Chand,
110954,caught,AM Rahane,CJ Anderson
110997,bowled,DJ Hooda,
111020,caught,G Gambhir,RG More
111052,bowled,DJ Bravo,
111064,caught,RA Jadeja,PJ Cummins
111066,bowled,P Negi,
111068,caught,MM Sharma,RV Uthappa
111074,caught,DR Smith,RN ten Doeschate
111096,caught,SK Raina,PP Chawla
111106,lbw,BB McCullum,
111110,stumped,F du Plessis,RV Uthappa
111116,bowled,MS Dhoni,
111209,caught,MK Pandey,RA Jadeja
111214,caught,SA Yadav,DJ Bravo
111249,caught,KM Jadhav,Anureet Singh
111269,caught,M Vijay,JP Duminy
111318,caught,Yuvraj Singh,Sandeep Sharma
111319,bowled,MA Agarwal,
111343,caught,SS Iyer,Anureet Singh
111406,bowled,WP Saha,
111414,caught,V Sehwag,NM Coulter-Nile
111420,caught,GJ Maxwell,MK Tiwary
111427,bowled,DA Miller,
111444,caught,GJ Bailey,SS Iyer
111445,caught,AR Patel,AD Mathews
111452,run out,JP Duminy,AR Patel
111514,caught,S Dhawan,SV Samson
111521,run out,DA Warner,AM Rahane
111522,lbw,KL Rahul,
111542,bowled,NV Ojha,
111556,lbw,EJG Morgan,
111661,caught,SPD Smith,DA Warner
111669,caught and bowled,KK Nair,
111693,bowled,AM Rahane,
111723,caught,SV Samson,NV Ojha
111746,caught,KA Pollard,DR Smith
111794,caught,RG Sharma,DJ Bravo
111822,caught,AT Rayudu,RA Jadeja
111826,lbw,PA Patel,
111840,caught,CJ Anderson,F du Plessis
111845,caught,LMP Simmons,F du Plessis
111881,caught,Harbhajan Singh,RA Jadeja
111907,bowled,F du Plessis,
111924,caught and bowled,MS Dhoni,
111957,caught,BB McCullum,R Vinay Kumar
111961,caught,DR Smith,RG Sharma
111990,caught,MA Agarwal,S Dhawan
112020,caught,KV Sharma,AD Mathews
112037,caught,NV Ojha,JP Duminy
112041,caught,RS Bopara,MK Tiwary
112043,bowled,EJG Morgan,
112057,run out,A Ashish Reddy,NM Coulter-Nile
112131,caught,SS Iyer,DA Warner
112159,bowled,JP Duminy,
112160,caught,Yuvraj Singh,DA Warner
112183,caught and bowled,DA Warner,
112221,bowled,S Dhawan,
112226,bowled,KL Rahul,
112230,caught,M Vijay,AD Russell
112245,caught,WP Saha,YK Pathan
112261,caught,V Sehwag,PP Chawla
112270,caught,NLTC Perera,MK Pandey
112291,caught,Gurkeerat Singh,SA Yadav
112300,caught,AR Patel,SA Yadav
112304,run out,GJ Bailey,"RN ten Doeschate,RV Uthappa"
112306,caught,MG Johnson,G Gambhir
112320,lbw,RV Uthappa,
112333,caught,MK Pandey,GJ Bailey
112377,caught,GJ Maxwell,AD Russell
112413,bowled,AD Russell,
112428,caught,SA Yadav,WP Saha
112433,caught,G Gambhir,WP Saha
112434,lbw,RN ten Doeschate,
112549,caught,BB McCullum,JP Faulkner
112568,caught,SK Raina,SV Samson
112573,caught,F du Plessis,CH Morris
112590,bowled,DR Smith,
112635,bowled,SR Watson,
112647,caught and bowled,SPD Smith,
112702,run out,Iqbal Abdulla,"RG Sharma,KA Pollard"
112726,bowled,PA Patel,
112751,caught,AB de Villiers,KA Pollard
112809,bowled,MS Bisla,
112856,caught,LMP Simmons,VR Aaron
112882,caught,UBT Chand,V Kohli
112886,caught,KA Pollard,YS Chahal
112887,caught,AT Rayudu,YS Chahal
112889,caught and bowled,RG Sharma,
112897,run out,Harbhajan Singh,"MS Bisla,AN Ahmed"
112914,bowled,CH Gayle,
112929,caught,V Kohli,AT Rayudu
112941,caught,KD Karthik,UBT Chand
112947,bowled,RR Rossouw,
112963,caught,MA Agarwal,UT Yadav
112979,bowled,JP Duminy,
112997,caught,MK Tiwary,YK Pathan
113005,stumped,Yuvraj Singh,RV Uthappa
113024,caught,KM Jadhav,G Gambhir
113032,run out,NM Coulter-Nile,"MK Pandey,RV Uthappa"
113036,caught,AD Mathews,RV Uthappa
113062,caught,RV Uthappa,JP Duminy
113065,caught,MK Pandey,Imran Tahir
113087,bowled,SS Iyer,
113146,bowled,G Gambhir,
113180,caught,SA Yadav,KM Jadhav
113204,run out,V Sehwag,SPD Smith
113230,run out,M Vijay,R Tewatia
113240,bowled,DJ Hooda,
113243,caught,SPD Smith,GJ Maxwell
113257,caught,AM Rahane,WP Saha
113262,caught,JP Faulkner,GJ Maxwell
113268,caught,KK Nair,AR Patel
113341,stumped,SR Watson,WP Saha
113361,caught,SE Marsh,AM Rahane
113376,bowled,WP Saha,
113381,caught,DA Miller,STR Binny
113407,caught,GJ Maxwell,SPD Smith
113482,caught,DA Warner,RV Uthappa
113493,caught,RS Bopara,J Botha
113507,caught,S Dhawan,J Botha
113512,bowled,NV Ojha,
113540,bowled,G Gambhir,
113554,caught,RV Uthappa,P Kumar
113613,caught,AD Russell,DW Steyn
113628,caught,YK Pathan,KV Sharma
113639,caught,BB McCullum,RR Rossouw
113674,caught,MS Dhoni,AB de Villiers
113681,caught,DR Smith,KD Karthik
113706,caught,SK Raina,RR Rossouw
113734,caught,MS Bisla,F du Plessis
113737,bowled,RR Rossouw,
113764,caught,KD Karthik,DJ Bravo
113783,run out,AB de Villiers,"DR Smith,MS Dhoni"
113795,caught,SN Khan,MM Sharma
113804,caught,RA Jadeja,V Kohli
113817,caught,DJ Bravo,AB de Villiers
113824,caught,R Ashwin,MS Bisla
113832,bowled,MM Sharma,
113852,caught,V Kohli,DR Smith
113853,caught,HV Patel,DJ Bravo
113875,caught,D Wiese,DR Smith
113882,caught,PA Patel,Imran Tahir
113908,caught,LMP Simmons,JP Duminy
113935,stumped,UBT Chand,KM Jadhav
113947,caught,KA Pollard,S Nadeem
113958,caught,MA Agarwal,AT Rayudu
114060,bowled,SS Iyer,
114069,caught,AD Mathews,PA Patel
114079,caught,Yuvraj Singh,KA Pollard
114087,caught,Harbhajan Singh,J Yadav (sub)
114104,caught,RG Sharma,S Nadeem
114105,caught,HH Pandya,NM Coulter-Nile
114107,caught,AT Rayudu,NM Coulter-Nile
114108,caught,MJ McClenaghan,KM Jadhav
114161,lbw,AM Rahane,
114190,run out,KK Nair,"HV Patel,V Kohli"
114200,bowled,DJ Hooda,
114205,caught,SR Watson,MA Starc
114239,caught,CH Gayle,SV Samson
114289,bowled,SV Samson,
114316,caught,SPD Smith,KD Karthik
114320,caught,STR Binny,D Wiese
114326,caught,JP Faulkner,KD Karthik
114328,bowled,DS Kulkarni,
114367,caught,UBT Chand,S Dhawan
114386,caught,PA Patel,GH Vihari
114395,caught,RG Sharma,B Kumar
114427,bowled,LMP Simmons,
114468,caught,DA Warner,AT Rayudu
114475,caught,S Dhawan,SL Malinga
114492,caught,NV Ojha,KA Pollard
114534,caught,AT Rayudu,TA Boult
114540,caught,Harbhajan Singh,B Kumar
114553,bowled,KA Pollard,
114554,caught,R Vinay Kumar,NV Ojha
114588,caught,RS Bopara,HH Pandya (sub)
114591,caught,GH Vihari,PA Patel
114593,bowled,P Kumar,
114594,caught,DW Steyn,KA Pollard
114606,caught,KL Rahul,AT Rayudu
114608,caught,GJ Bailey,MS Dhoni
114636,lbw,SE Marsh,
114660,caught,DA Miller,SK Raina
114662,caught,M Vijay,DJ Bravo
114676,stumped,AR Patel,MS Dhoni
114680,caught,MG Johnson,A Nehra
114710,bowled,DR Smith,
114760,caught,BB McCullum,DA Miller
114779,run out,SK Raina,Karanveer Singh
114814,caught,V Sehwag,F du Plessis
114837,caught,WP Saha,R Ashwin
114846,caught,Anureet Singh,RA Jadeja
114855,caught,Yuvraj Singh,KD Karthik
114856,lbw,SS Iyer,
114886,caught,JP Duminy,KD Karthik
114893,caught,AD Mathews,AB de Villiers
114928,stumped,MA Agarwal,KD Karthik
114996,bowled,S Nadeem,
115002,caught,KM Jadhav,MA Starc
115007,run out,DJ Muthuswami,AB de Villiers
115018,lbw,NM Coulter-Nile,
115026,bowled,A Mishra,
115051,bowled,SE Marsh,
115057,bowled,M Vohra,
115090,caught,NV Ojha,DA Miller
115094,caught,RS Bopara,WP Saha
115106,bowled,MC Henriques,
115123,caught,S Dhawan,M Vijay
115148,caught,GH Vihari,M Vohra
115171,caught,DA Warner,DA Miller
115190,caught,DA Miller,TA Boult
115219,bowled,AR Patel,
115224,caught,WP Saha,P Kumar
115229,lbw,R Dhawan,
115233,caught,Anureet Singh,DA Warner
115242,caught,GJ Bailey,KV Sharma
115247,run out,M Vijay,"GH Vihari,NV Ojha"
115307,bowled,SS Iyer,
115321,caught,KM Jadhav,J Botha
115324,caught,Yuvraj Singh,AD Russell
115335,caught,JP Duminy,UT Yadav
115357,bowled,AD Mathews,
115387,caught,G Gambhir,KM Jadhav
115414,lbw,RV Uthappa,
115431,bowled,MK Pandey,
115450,caught,PP Chawla,SS Tiwary
115461,caught,AD Russell,AD Mathews
115476,caught,YK Pathan,SS Tiwary
115482,run out,J Botha,"JP Duminy,KM Jadhav"
115530,caught,MK Tiwary,SA Yadav
115542,caught,CH Gayle,DJ Hooda
115556,lbw,Mandeep Singh,
115573,run out,AB de Villiers,"DJ Hooda,SV Samson"
115590,run out,KD Karthik,"TG Southee,SV Samson"
115607,caught,D Wiese,TG Southee
115614,run out,HV Patel,"AM Rahane,SV Samson"
115621,caught,V Kohli,SV Samson
115693,caught,SA Yadav,DJ Bravo
115713,bowled,YK Pathan,
115722,run out,AD Russell,"RA Jadeja,MS Dhoni"
115724,caught,PJ Cummins,RA Jadeja
115728,caught,PP Chawla,MS Dhoni
115734,bowled,UT Yadav,
115764,lbw,BB McCullum,
115788,run out,DR Smith,YK Pathan
115794,caught,SK Raina,RV Uthappa
115808,caught,MS Dhoni,RV Uthappa
115817,caught,DJ Bravo,SA Yadav
115855,bowled,RA Jadeja,
115864,caught,G Gambhir,MS Dhoni
115894,caught,RV Uthappa,BB McCullum
115906,caught,MK Pandey,DJ Bravo
115913,lbw,GJ Bailey,
115924,caught,NLTC Perera,SS Tiwary
115976,caught,AR Patel,MA Agarwal
115979,caught,DA Miller,SS Tiwary
115987,caught,V Sehwag,AD Mathews
115992,lbw,SE Marsh,
116003,caught,M Vohra,KM Jadhav
116006,caught,WP Saha,KM Jadhav
116067,caught,SS Iyer,AR Patel
116121,caught,KA Pollard,SV Samson
116141,caught,AM Rahane,AT Rayudu
116167,caught,RG Sharma,Ankit Sharma
116228,caught and bowled,PA Patel,
116254,lbw,LMP Simmons,
116264,caught,UBT Chand,STR Binny
116298,caught,SPD Smith,Harbhajan Singh
116314,caught,SV Samson,J Suchith
116315,caught,KK Nair,PA Patel
116317,caught,DJ Hooda,UBT Chand
116327,run out,TG Southee,"KA Pollard,R Vinay Kumar"
116336,bowled,SR Watson,
116420,caught,CH Gayle,AD Russell
116425,bowled,AB de Villiers,
116441,caught,V Kohli,SA Yadav
116465,run out,AD Russell,KD Karthik
116468,caught,RN ten Doeschate,AB de Villiers
116476,caught,G Gambhir,Mandeep Singh
116494,caught,RV Uthappa,KD Karthik
116509,bowled,BB McCullum,
116511,caught,KV Sharma,RA Jadeja
116517,stumped,MC Henriques,MS Dhoni
116536,run out,S Dhawan,"RA Jadeja,MS Dhoni"
116556,bowled,NV Ojha,
116563,caught,A Ashish Reddy,MS Dhoni
116577,caught,GH Vihari,B Aparajith (sub)
116628,caught,DA Warner,DR Smith
116659,run out,F du Plessis,A Ashish Reddy
116660,bowled,MS Dhoni,
116682,bowled,P Negi,
116709,caught,SK Raina,EJG Morgan
116733,caught,DR Smith,GH Vihari
116775,caught,M Vijay,UBT Chand
116802,caught,DA Miller,RG Sharma
116817,run out,GJ Bailey,PA Patel
116818,run out,AR Patel,SL Malinga
116825,run out,WP Saha,"J Suchith,R Vinay Kumar"
116834,caught,V Sehwag,KA Pollard
116899,caught,PA Patel,M Vijay
116934,caught,RG Sharma,Anureet Singh
116943,caught,LMP Simmons,AR Patel
116975,caught,GJ Maxwell,R Vinay Kumar
117062,caught,KK Nair,A Mishra
117113,caught,SR Watson,KM Jadhav
117129,caught,Yuvraj Singh,STR Binny
117159,caught,AD Mathews,SV Samson
117172,caught,KM Jadhav,SR Watson
117187,caught,JP Duminy,DS Kulkarni
117193,caught,NM Coulter-Nile,SPD Smith
117208,bowled,MA Agarwal,
117219,bowled,SS Iyer,
117291,bowled,F du Plessis,
117296,lbw,SK Raina,
117309,caught,RA Jadeja,V Kohli
117317,caught,MS Dhoni,MA Starc
117330,bowled,DR Smith,
117357,caught,BB McCullum,Iqbal Abdulla
117412,run out,V Kohli,DJ Bravo
117413,caught,KD Karthik,DR Smith
117429,caught,SN Khan,DR Smith
117431,caught,HV Patel,MS Dhoni
117446,caught,DJ Bravo,D Wiese
117448,bowled,P Negi,
117449,run out,MM Sharma,KD Karthik
117462,bowled,NJ Maddinson,
117479,caught,AB de Villiers,F du Plessis
117481,run out,Mandeep Singh,"P Negi,MS Dhoni"
117488,caught,Iqbal Abdulla,P Negi
117490,caught,MA Starc,SK Raina
117491,caught,D Wiese,P Negi
117501,run out,EJG Morgan,"G Gambhir,RN ten Doeschate"
117519,stumped,GH Vihari,RV Uthappa
117521,run out,Bipul Sharma,"RN ten Doeschate,RV Uthappa"
117534,caught,MC Henriques,MK Pandey
117557,caught,KV Sharma,SA Yadav
117606,caught,G Gambhir,EJG Morgan
117634,caught,RV Uthappa,DA Warner
117640,caught,AD Russell,EJG Morgan
117651,run out,MK Pandey,"Bipul Sharma,NV Ojha"
117658,lbw,RN ten Doeschate,
117674,bowled,J Botha,
117677,caught,SA Yadav,MC Henriques
117693,bowled,DA Warner,
117697,bowled,NV Ojha,
117720,caught,S Dhawan,MK Pandey
117731,caught,P Kumar,UT Yadav
117761,stumped,KM Jadhav,PA Patel
117773,caught and bowled,JP Duminy,
117787,caught,AD Mathews,J Suchith
117814,caught,MA Agarwal,PA Patel
117845,caught,SS Iyer,R Vinay Kumar
117909,bowled,RG Sharma,
117928,caught,Yuvraj Singh,LMP Simmons
117936,lbw,LMP Simmons,
117948,caught,HH Pandya,Imran Tahir
117963,caught,PA Patel,A Mishra
117969,bowled,Harbhajan Singh,
118007,bowled,V Kohli,
118044,caught and bowled,CH Gayle,
118048,bowled,KD Karthik,
118102,caught,WP Saha,V Kohli
118104,bowled,DA Miller,
118111,bowled,GJ Bailey,
118119,bowled,MG Johnson,
118121,bowled,Anureet Singh,
118133,bowled,Karanveer Singh,
118151,caught and bowled,Sandeep Sharma,
118153,caught,M Vohra,D Wiese
118163,bowled,M Vijay,
118168,bowled,GJ Maxwell,
118222,caught,DJ Hooda,B Kumar
118242,bowled,SPD Smith,
118259,caught,JP Faulkner,RS Bopara
118262,bowled,SV Samson,
118283,caught,AM Rahane,NV Ojha
118300,caught,DA Warner,SV Samson
118337,bowled,MC Henriques,
118361,bowled,S Dhawan,
118382,caught,EJG Morgan,SPD Smith
118404,caught,KK Nair,NV Ojha
118422,caught,SR Watson,P Kumar
118491,caught,F du Plessis,LMP Simmons
118520,run out,P Negi,PA Patel
118549,caught,BB McCullum,HH Pandya
118572,caught,SK Raina,HH Pandya
118575,caught,DR Smith,HH Pandya
118582,caught,PA Patel,F du Plessis
118585,caught,LMP Simmons,DR Smith
118593,run out,KA Pollard,DJ Bravo
118624,caught,RG Sharma,SK Raina
118699,caught,RV Uthappa,AR Patel
118702,caught and bowled,M Vohra,
118737,caught,GJ Maxwell,J Botha
118740,bowled,WP Saha,
118756,caught and bowled,Gurkeerat Singh,
118793,bowled,M Vijay,
118827,bowled,SA Yadav,
118854,caught,YK Pathan,WP Saha
118865,caught,AD Russell,WP Saha
118868,run out,J Botha,AR Patel
118880,run out,GB Hogg,Anureet Singh
118882,caught,PP Chawla,WP Saha
118888,caught,MK Pandey,AR Patel
118896,caught,G Gambhir,M Vijay
118945,bowled,JP Duminy,
119022,caught and bowled,SS Iyer,
119027,caught,S Dhawan,JA Morkel
119030,caught,DA Warner,SS Tiwary
119070,caught,EJG Morgan,NM Coulter-Nile
119096,caught,KV Sharma,J Yadav
119137,stumped,Q de Kock,NV Ojha
119166,caught,Yuvraj Singh,KV Sharma
119268,caught,CH Gayle,LMP Simmons
119340,caught,KA Pollard,MA Starc
119348,stumped,HH Pandya,KD Karthik
119360,caught,AT Rayudu,AB de Villiers
119365,caught,Harbhajan Singh,V Kohli
119371,caught,J Suchith,KD Karthik
119384,caught,RG Sharma,Mandeep Singh
119398,run out,PA Patel,"V Kohli,KD Karthik"
119475,run out,F du Plessis,SR Watson
119481,caught,BB McCullum,Ankit Sharma
119482,caught,P Negi,SPD Smith
119512,caught,DR Smith,JP Faulkner
119518,caught,SK Raina,JP Faulkner
119558,caught,SR Watson,DJ Bravo
119569,caught,KK Nair,R Ashwin
119584,caught,DJ Hooda,SK Raina
119605,caught,SV Samson,DR Smith
119612,caught,JP Faulkner,DJ Bravo
119613,caught,R Bhatia,F du Plessis
119620,caught,Ankit Sharma,A Nehra
119625,bowled,SPD Smith,
119652,caught,AM Rahane,DJ Bravo
119679,caught,WP Saha,KL Rahul
119700,caught,GJ Bailey,DA Warner
119710,caught,Gurkeerat Singh,EJG Morgan
119742,caught,AR Patel,NV Ojha
119781,stumped,S Dhawan,WP Saha
119828,caught,MC Henriques,Anureet Singh
119838,caught,EJG Morgan,M Vohra
119850,caught,DA Warner,Gurkeerat Singh
119851,run out,NV Ojha,GJ Bailey
119872,caught,GJ Maxwell,NV Ojha
119896,caught,M Vijay,S Dhawan
119904,caught,M Vohra,B Kumar
119919,lbw,DR Smith,
119926,caught,SK Raina,JP Duminy
119962,bowled,F du Plessis,
119975,caught,DJ Bravo,JP Duminy
119979,caught,MS Dhoni,S Nadeem
120027,caught,BB McCullum,JP Duminy
120070,caught,Yuvraj Singh,MM Sharma
120086,caught,JA Morkel,IC Pandey
120096,bowled,JP Duminy,
120126,caught,Q de Kock,R Ashwin
120158,caught,WP Saha,Mandeep Singh
120166,bowled,V Kohli,
120178,caught,CH Gayle,WP Saha
120190,caught,AB de Villiers,BE Hendricks
120197,caught,KD Karthik,DA Miller
120202,caught,Mandeep Singh,DA Miller
120210,caught,SN Khan,BE Hendricks
120227,bowled,GJ Bailey,
120231,caught,Gurkeerat Singh,KD Karthik
120239,caught,M Vohra,Mandeep Singh
120241,caught,GJ Maxwell,AB de Villiers
120248,stumped,DA Miller,KD Karthik
120277,caught,PA Patel,MK Pandey
120286,bowled,RG Sharma,
120369,caught,LMP Simmons,MK Pandey
120375,caught,AT Rayudu,AD Russell
120412,bowled,G Gambhir,
120434,caught,Shakib Al Hasan,HH Pandya
120443,caught,AD Russell,PA Patel
120451,caught,SA Yadav,AT Rayudu
120463,caught,YK Pathan,PA Patel
120498,caught,RV Uthappa,SL Malinga
120500,run out,MK Pandey,LMP Simmons
120529,caught,MC Henriques,KD Karthik
120538,caught,EJG Morgan,Mandeep Singh
120554,caught,CH Gayle,S Dhawan
120555,caught,AB de Villiers,DW Steyn
120564,caught,Mandeep Singh,EJG Morgan
120571,run out,KD Karthik,B Kumar
120604,caught,S Dhawan,AB Dinda
120628,caught,WP Saha,BB McCullum
120639,caught,GJ Bailey,MS Dhoni
120659,caught,DA Miller,RA Jadeja
120692,caught,AR Patel,MS Dhoni
120704,caught,MEK Hussey,WP Saha
120709,bowled,BB McCullum,
120727,caught,M Vohra,A Nehra
120748,stumped,Gurkeerat Singh,MS Dhoni
120756,bowled,GJ Maxwell,
120784,bowled,F du Plessis,
120854,caught,G Gambhir,STR Binny
120866,caught,RV Uthappa,SPD Smith
120887,run out,CH Morris,"MK Pandey,RV Uthappa"
120893,caught,JP Faulkner,SA Yadav
120916,caught,KK Nair,RV Uthappa
120968,run out,AM Rahane,"Shakib Al Hasan,Azhar Mahmood"
120992,caught,SPD Smith,M Morkel
121004,caught,SV Samson,G Gambhir
121015,caught,AD Russell,DS Kulkarni
121017,caught,SA Yadav,SV Samson
121029,caught,YK Pathan,DS Kulkarni
121040,caught,Azhar Mahmood,AM Rahane
121045,caught,PP Chawla,STR Binny
121058,caught,Shakib Al Hasan,SPD Smith
121103,caught,MK Pandey,CH Morris
121134,caught,Q de Kock,V Kohli
121149,caught,Yuvraj Singh,MA Starc
121152,caught,KM Jadhav,KD Karthik
121158,run out,AD Mathews,YS Chahal
121224,caught,SS Iyer,CH Gayle
121239,run out,P Kumar,"HH Pandya,KA Pollard"
121268,bowled,KL Rahul,
121289,caught,A Ashish Reddy,R Vinay Kumar
121294,caught,B Kumar,HH Pandya
121300,caught,KV Sharma,J Suchith
121320,bowled,S Dhawan,
121321,caught,DA Warner,KA Pollard
121349,caught,EJG Morgan,LMP Simmons
121374,stumped,MC Henriques,PA Patel
121375,caught,NV Ojha,RG Sharma
121403,caught,LMP Simmons,S Dhawan
121453,caught,R Ashwin,AT Rayudu
121455,caught,A Nehra,LMP Simmons
121499,caught,F du Plessis,R Vinay Kumar
121505,run out,DJ Bravo,"MJ McClenaghan,PA Patel"
121510,caught,P Negi,UBT Chand (sub)
121521,caught,RA Jadeja,J Suchith
121533,caught,KA Pollard,SK Raina
121539,lbw,DR Smith,
121568,caught,MEK Hussey,PA Patel
121594,caught,PA Patel,RA Jadeja
121612,caught,LMP Simmons,P Negi
121624,caught,RG Sharma,RA Jadeja
121627,caught,HH Pandya,RA Jadeja
121645,caught,AT Rayudu,SK Raina
121681,caught and bowled,SK Raina,
121682,lbw,MS Dhoni,
121731,bowled,CH Gayle,
121771,run out,AB de Villiers,"STR Binny,JP Faulkner"
121776,caught,KD Karthik,AM Rahane
121791,caught,SR Watson,KD Karthik
121808,caught,SV Samson,KD Karthik
121822,caught and bowled,V Kohli,
121864,caught,AM Rahane,AB de Villiers
121869,caught and bowled,JP Faulkner,
121870,run out,STR Binny,"YS Chahal,KD Karthik"
121877,caught,CH Morris,YS Chahal
121882,caught,DJ Hooda,MA Starc
121896,bowled,DS Kulkarni,
121909,caught,SPD Smith,AB de Villiers
121934,caught,KK Nair,KD Karthik
121942,caught,SN Khan,P Negi
121958,caught,DR Smith,MA Starc
121996,caught,KD Karthik,MM Sharma
122009,caught,D Wiese,DJ Bravo
122017,run out,HV Patel,MS Dhoni
122042,caught,V Kohli,MM Sharma
122047,lbw,AB de Villiers,
122060,caught,Mandeep Singh,MEK Hussey
122101,caught and bowled,CH Gayle,
122122,caught,MEK Hussey,HV Patel
122137,run out,P Negi,SN Khan
122138,bowled,DJ Bravo,
122142,caught,MS Dhoni,KD Karthik
122160,bowled,F du Plessis,
122162,caught,SK Raina,D Wiese
122189,run out,PA Patel,F du Plessis
122231,caught,DJ Bravo,LMP Simmons
122240,bowled,MS Dhoni,
122243,caught,F du Plessis,RG Sharma
122251,caught,P Negi,HH Pandya
122256,caught,R Ashwin,J Suchith
122293,caught,MEK Hussey,J Suchith
122337,caught,RG Sharma,RA Jadeja
122338,bowled,LMP Simmons,
122378,caught,KA Pollard,SK Raina
122381,caught,HH Pandya,SK Raina
122419,lbw,DR Smith,
122429,stumped,SK Raina,PA Patel
122434,lbw,RG Sharma,
122459,caught,JC Buttler,R Ashwin
122465,bowled,LMP Simmons,
122467,caught,HH Pandya,MS Dhoni
122485,caught,AT Rayudu,F du Plessis
122507,caught,R Vinay Kumar,SPD Smith
122558,lbw,KA Pollard,
122581,caught,S Gopal,AM Rahane
122618,bowled,F du Plessis,
122697,caught,RV Uthappa,CH Morris
122716,caught,Z Khan,MK Pandey
122743,caught,Q de Kock,YK Pathan
122747,lbw,SS Iyer,
122759,caught,MA Agarwal,GB Hogg
122763,caught,KK Nair,MK Pandey
122790,stumped,P Negi,RV Uthappa
122796,lbw,CR Brathwaite,
122808,bowled,CH Morris,
122811,caught,SV Samson,RV Uthappa
122826,caught,A Mishra,G Gambhir
122858,caught,M Vohra,KD Karthik
122912,bowled,M Vijay,
122919,bowled,GJ Maxwell,
122921,bowled,DA Miller,
122966,caught,SK Raina,MG Johnson
123005,stumped,AJ Finch,WP Saha
123021,run out,RA Jadeja,MG Johnson
123049,caught,WP Saha,RA Jadeja
123050,caught,MP Stoinis,AJ Finch
123058,stumped,BB McCullum,WP Saha
123082,caught,Ishan Kishan,MM Sharma
123137,bowled,V Kohli,
123147,caught,AB de Villiers,EJG Morgan
123148,caught,SR Watson,NV Ojha
123170,bowled,CH Gayle,
123219,caught,DA Warner,AF Milne
123225,caught,NV Ojha,AB de Villiers
123231,caught,MC Henriques,Parvez Rasool
123238,caught,DJ Hooda,AB de Villiers
123265,bowled,A Ashish Reddy,
123306,bowled,S Dhawan,
123371,run out,PA Patel,"GB Hogg,RV Uthappa"
