id,batsman,bowler,runs
127226,M Vijay,MJ McClenaghan,4
127230,M Vijay,MJ McClenaghan,4
127235,M Vijay,TG Southee,6
127252,GJ Maxwell,TG Southee,4
127259,SE Marsh,KH Pandya,4
127264,SE Marsh,Harbhajan Singh,4
127272,SE Marsh,KH Pandya,4
127279,GJ Maxwell,Harbhajan Singh,4
127281,GJ Maxwell,KA Pollard,4
127282,GJ Maxwell,KA Pollard,4
127285,AT Rayudu,AR Patel,6
127286,AT Rayudu,AR Patel,4
127296,PA Patel,MM Sharma,4
127297,PA Patel,MM Sharma,4
127299,PA Patel,MG Johnson,4
127301,PA Patel,MG Johnson,4
127304,AT Rayudu,AR Patel,6
127305,AT Rayudu,AR Patel,6
127310,PA Patel,P Sahu,6
127312,JC Buttler,P Sahu,6
127317,JC Buttler,Sandeep Sharma,4
127324,JC Buttler,MM Sharma,4
127325,JC Buttler,MM Sharma,4
127340,DA Miller,JJ Bumrah,6
127344,SE Marsh,Harbhajan Singh,6
127346,GJ Maxwell,TG Southee,6
127355,DA Miller,KA Pollard,6
127372,GJ Maxwell,Harbhajan Singh,4
127384,DA Miller,MJ McClenaghan,4
127395,F du Plessis,A Nehra,4
127399,F du Plessis,B Kumar,4
127411,SPD Smith,A Nehra,4
127420,SPD Smith,Mustafizur Rahman,4
127422,SPD Smith,Mustafizur Rahman,4
127427,F du Plessis,Bipul Sharma,4
127428,F du Plessis,Bipul Sharma,6
127430,SPD Smith,Bipul Sharma,4
127436,F du Plessis,MC Henriques,6
127445,MS Dhoni,MC Henriques,4
127447,SPD Smith,Mustafizur Rahman,4
127448,SPD Smith,Mustafizur Rahman,4
127453,B Kumar,AB Dinda,4
127455,B Kumar,AB Dinda,6
127459,B Kumar,NLTC Perera,4
127460,B Kumar,NLTC Perera,4
127485,AP Tare,MR Marsh,4
127488,S Dhawan,AB Dinda,4
127536,S Dhawan,R Bhatia,4
127550,NV Ojha,R Bhatia,6
127570,S Dhawan,NLTC Perera,6
127577,SPD Smith,A Nehra,4
127586,BB McCullum,A Mishra,4
127591,BB McCullum,Imran Tahir,4
127597,BB McCullum,A Mishra,4
127610,DR Smith,A Mishra,6
127616,BB McCullum,S Nadeem,4
127617,BB McCullum,S Nadeem,4
127636,KD Karthik,Imran Tahir,6
127647,JP Faulkner,CH Morris,4
127659,KD Karthik,A Mishra,4
127660,DR Smith,Z Khan,4
127662,DR Smith,Z Khan,4
127663,DR Smith,Z Khan,4
127665,DR Smith,Z Khan,4
127670,DR Smith,S Nadeem,6
127674,BB McCullum,Z Khan,6
127676,BB McCullum,Z Khan,6
127680,DR Smith,S Nadeem,6
127686,BB McCullum,CH Morris,6
127689,BB McCullum,CH Morris,4
127691,DR Smith,Z Khan,4
127706,RR Pant,SK Raina,4
127715,JP Duminy,SK Raina,4
127720,RR Pant,JP Faulkner,4
127730,JP Duminy,RA Jadeja,6
127731,JP Duminy,RA Jadeja,4
127732,CH Morris,JP Faulkner,6
127737,CH Morris,JP Faulkner,6
127739,JP Duminy,DJ Bravo,4
127742,CH Morris,DJ Bravo,6
127747,CH Morris,PV Tambe,6
127748,CH Morris,PV Tambe,6
127755,CH Morris,DS Kulkarni,4
127757,CH Morris,DR Smith,6
127758,CH Morris,DR Smith,6
127759,CH Morris,DR Smith,6
127763,CH Morris,DJ Bravo,4
127767,CH Morris,DJ Bravo,4
127779,JP Faulkner,CH Morris,4
127801,Q de Kock,DS Kulkarni,4
127803,KK Nair,DS Kulkarni,4
127816,CH Morris,DJ Bravo,4
127837,SA Yadav,Harbhajan Singh,4
127840,Shakib Al Hasan,HH Pandya,4
127849,SA Yadav,Harbhajan Singh,4
127857,G Gambhir,HH Pandya,4
127875,AD Russell,JJ Bumrah,4
127876,AD Russell,JJ Bumrah,4
127878,AD Russell,JJ Bumrah,4
127883,YK Pathan,TG Southee,4
127884,YK Pathan,TG Southee,4
127890,YK Pathan,MJ McClenaghan,4
127892,G Gambhir,KH Pandya,6
127893,G Gambhir,KH Pandya,4
127898,G Gambhir,MJ McClenaghan,4
127908,G Gambhir,MJ McClenaghan,4
127914,G Gambhir,TG Southee,4
127916,RV Uthappa,TG Southee,4
127918,G Gambhir,TG Southee,4
127927,RV Uthappa,JJ Bumrah,6
127933,RV Uthappa,Harbhajan Singh,6
127938,AT Rayudu,JD Unadkat,4
127939,AT Rayudu,JD Unadkat,4
127948,KH Pandya,R Sathish,4
127962,RG Sharma,AD Russell,4
127971,JC Buttler,AD Russell,4
127973,RG Sharma,AD Russell,4
127981,JC Buttler,SP Narine,4
127986,RG Sharma,AD Russell,4
127988,RG Sharma,AD Russell,4
127989,KA Pollard,Shakib Al Hasan,4
127992,KA Pollard,Shakib Al Hasan,4
127997,KA Pollard,R Sathish,6
127999,KA Pollard,R Sathish,6
128002,KA Pollard,R Sathish,6
128007,RG Sharma,SP Narine,4
128012,KA Pollard,JD Unadkat,6
128013,KA Pollard,JD Unadkat,6
128015,KA Pollard,JD Unadkat,6
128017,YK Pathan,MJ McClenaghan,4
128025,RG Sharma,JD Unadkat,6
128031,AT Rayudu,UT Yadav,4
128040,AT Rayudu,Shakib Al Hasan,4
128041,AT Rayudu,Shakib Al Hasan,6
128045,RG Sharma,UT Yadav,4
128046,RG Sharma,UT Yadav,4
128051,RG Sharma,SP Narine,4
128056,RG Sharma,JD Unadkat,6
128058,AT Rayudu,JD Unadkat,4
128059,DR Smith,R Bhatia,6
128068,BB McCullum,M Ashwin,6
128072,DR Smith,R Bhatia,4
128079,DR Smith,R Ashwin,4
128080,DR Smith,R Ashwin,4
128106,KD Karthik,R Ashwin,4
128112,KD Karthik,M Ashwin,4
128115,KD Karthik,NLTC Perera,4
128117,SK Raina,NLTC Perera,4
128120,KD Karthik,AB Dinda,4
128133,DJ Bravo,AB Dinda,4
128138,AM Rahane,P Kumar,4
128145,AM Rahane,DS Kulkarni,4
128153,SPD Smith,P Kumar,4
128163,SPD Smith,P Kumar,4
128164,SPD Smith,P Kumar,4
128168,AM Rahane,DS Kulkarni,4
128173,SPD Smith,DS Kulkarni,4
128182,SPD Smith,S Kaushik,4
128194,AM Rahane,S Kaushik,4
128198,SPD Smith,S Kaushik,6
128208,AM Rahane,DJ Bravo,4
128213,SPD Smith,JP Faulkner,6
128214,SPD Smith,JP Faulkner,4
128226,SPD Smith,RA Jadeja,6
128235,SPD Smith,S Kaushik,6
128239,MS Dhoni,RA Jadeja,6
128240,MS Dhoni,RA Jadeja,6
128246,SPD Smith,DJ Bravo,6
128251,MS Dhoni,P Kumar,4
128255,SPD Smith,P Kumar,4
128257,SPD Smith,DJ Bravo,4
128261,MS Dhoni,DJ Bravo,4
128267,DR Smith,JA Morkel,4
128275,BB McCullum,JA Morkel,4
128277,BB McCullum,JA Morkel,4
128279,BB McCullum,JA Morkel,6
128281,BB McCullum,JA Morkel,4
128283,DR Smith,AB Dinda,4
128288,DR Smith,AB Dinda,4
128289,BB McCullum,NLTC Perera,4
128290,BB McCullum,NLTC Perera,4
128292,DR Smith,NLTC Perera,4
128295,DR Smith,R Ashwin,4
128296,DR Smith,R Ashwin,4
128302,JP Faulkner,NLTC Perera,4
128309,SK Raina,AB Dinda,4
128328,SW Billings,UT Yadav,4
128336,SW Billings,PP Chawla,4
128338,SW Billings,PP Chawla,4
128341,KK Nair,PP Chawla,4
128342,KK Nair,AD Russell,4
128345,KK Nair,SP Narine,4
128354,KK Nair,SP Narine,4
128355,KK Nair,SP Narine,4
128358,KK Nair,SP Narine,4
128363,SW Billings,JO Holder,6
128367,KK Nair,UT Yadav,6
128371,CR Brathwaite,UT Yadav,4
128372,CR Brathwaite,UT Yadav,4
128376,CR Brathwaite,GB Hogg,6
128378,SW Billings,GB Hogg,6
128379,CR Brathwaite,UT Yadav,6
128388,KK Nair,JO Holder,4
128397,SV Samson,JO Holder,4
128398,SV Samson,JO Holder,4
128407,KK Nair,AD Russell,4
128413,KK Nair,JO Holder,4
128425,YK Pathan,Mohammed Shami,4
128429,RV Uthappa,CH Morris,4
128435,RV Uthappa,CR Brathwaite,4
128447,SA Yadav,CR Brathwaite,4
128452,SA Yadav,CR Brathwaite,6
128472,R Sathish,CR Brathwaite,4
128476,AD Russell,CR Brathwaite,4
128478,RV Uthappa,A Mishra,6
128484,RV Uthappa,A Mishra,4
128488,AD Russell,Mohammed Shami,6
128492,RV Uthappa,A Mishra,6
128493,RV Uthappa,A Mishra,4
128496,AD Russell,A Mishra,4
128501,CR Brathwaite,UT Yadav,4
128506,CR Brathwaite,AD Russell,6
128523,RV Uthappa,Mohammed Shami,4
128527,RV Uthappa,Z Khan,4
128534,PP Chawla,Mohammed Shami,4
128538,PP Chawla,Z Khan,4
128559,DA Warner,VR Aaron,4
128564,DA Warner,Parvez Rasool,4
128570,KS Williamson,VR Aaron,4
128577,DA Warner,SR Watson,4
128579,KS Williamson,SR Watson,4
128588,DA Warner,T Shamsi,4
128593,DA Warner,Parvez Rasool,6
128595,DA Warner,KW Richardson,6
128596,DA Warner,KW Richardson,4
128597,DA Warner,KW Richardson,6
128600,KS Williamson,T Shamsi,4
128603,DA Warner,T Shamsi,6
128607,KS Williamson,SR Watson,4
128614,MC Henriques,KW Richardson,6
128616,MC Henriques,KW Richardson,6
128622,KS Williamson,VR Aaron,4
128626,KS Williamson,VR Aaron,4
128628,KS Williamson,Parvez Rasool,4
128630,DA Warner,KW Richardson,4
128639,S Dhawan,SR Watson,4
128644,S Dhawan,Parvez Rasool,4
128647,DA Warner,KW Richardson,4
128659,DA Warner,HV Patel,4
128660,DA Warner,HV Patel,6
128662,DA Warner,HV Patel,4
128676,KL Rahul,MC Henriques,4
128678,AB de Villiers,MC Henriques,4
128681,KL Rahul,BB Sran,6
128684,KL Rahul,BB Sran,4
128694,AB de Villiers,BB Sran,4
128708,Sachin Baby,Mustafizur Rahman,6
128711,AB de Villiers,MC Henriques,6
128712,AB de Villiers,MC Henriques,6
128716,Sachin Baby,MC Henriques,4
128717,AB de Villiers,BB Sran,4
128724,Sachin Baby,B Kumar,4
128733,Sachin Baby,Mustafizur Rahman,4
128737,KM Jadhav,A Nehra,6
128744,MC Henriques,T Shamsi,6
128745,MC Henriques,T Shamsi,4
128755,KL Rahul,A Nehra,4
128760,KL Rahul,B Kumar,4
128764,KL Rahul,B Kumar,4
128768,V Kohli,A Nehra,4
128774,KL Rahul,B Kumar,4
128787,KM Jadhav,Mustafizur Rahman,6
128793,Parvez Rasool,B Kumar,4
128805,Ishan Kishan,Sandeep Sharma,4
128836,Ishan Kishan,AR Patel,4
128846,JP Faulkner,MM Sharma,4
128857,JP Faulkner,Sandeep Sharma,4
128859,JP Faulkner,MP Stoinis,4
128861,P Kumar,MP Stoinis,4
128870,Ishan Kishan,KC Cariappa,4
128877,M Vijay,P Kumar,4
128889,M Vijay,P Kumar,4
128891,M Vijay,P Kumar,4
128892,M Vijay,P Kumar,4
128895,M Vijay,DS Kulkarni,4
128900,MP Stoinis,RA Jadeja,6
128906,MP Stoinis,RA Jadeja,4
128909,MP Stoinis,DS Kulkarni,4
128913,MP Stoinis,RA Jadeja,4
128941,DA Miller,DJ Bravo,4
128949,M Vijay,S Kaushik,4
128969,DA Miller,JP Faulkner,4
128971,WP Saha,JP Faulkner,4
128974,WP Saha,DJ Bravo,4
128978,WP Saha,DJ Bravo,4
128988,WP Saha,DJ Bravo,4
128999,DR Smith,Sandeep Sharma,4
129003,DR Smith,Sandeep Sharma,6
129013,SK Raina,MP Stoinis,4
129018,SK Raina,AR Patel,4
129024,SK Raina,MM Sharma,6
129040,P Kumar,MM Sharma,4
129042,SS Tiwary,KH Pandya,6
129043,SS Tiwary,KH Pandya,4
129057,SPD Smith,HH Pandya,6
129066,SS Tiwary,Harbhajan Singh,4
129074,SS Tiwary,JJ Bumrah,4
129078,SS Tiwary,KH Pandya,6
129081,MS Dhoni,MJ McClenaghan,4
129101,MS Dhoni,TG Southee,4
129136,SPD Smith,TG Southee,4
129137,SPD Smith,TG Southee,4
129138,SPD Smith,TG Southee,4
129141,SPD Smith,MJ McClenaghan,4
129143,SPD Smith,MJ McClenaghan,6
129149,SPD Smith,KH Pandya,6
129151,SS Tiwary,JJ Bumrah,4
129156,RG Sharma,SM Boland,4
129174,AT Rayudu,R Ashwin,6
129177,RG Sharma,R Bhatia,6
129190,AT Rayudu,SM Boland,4
129194,RG Sharma,R Ashwin,4
129212,JC Buttler,NLTC Perera,4
129214,RG Sharma,NLTC Perera,4
129221,JC Buttler,M Ashwin,6
129226,RG Sharma,SM Boland,4
129246,NLTC Perera,JJ Bumrah,6
129253,PA Patel,AB Dinda,4
129260,RG Sharma,NLTC Perera,6
129261,RG Sharma,NLTC Perera,4
129263,RG Sharma,NLTC Perera,4
129268,PA Patel,AB Dinda,4
129269,PA Patel,AB Dinda,4
129270,PA Patel,AB Dinda,4
129273,RG Sharma,AB Dinda,4
129274,RG Sharma,AB Dinda,4
129276,JC Buttler,AB Dinda,4
129279,RG Sharma,M Ashwin,6
129284,V Kohli,PP Chawla,4
129296,KL Rahul,PP Chawla,6
129297,KL Rahul,PP Chawla,4
129300,KL Rahul,SP Narine,4
129312,KL Rahul,SP Narine,6
129315,V Kohli,UT Yadav,4
129317,KL Rahul,UT Yadav,4
129330,SR Watson,SP Narine,6
129334,SR Watson,SP Narine,4
129344,SR Watson,UT Yadav,4
129347,Sachin Baby,UT Yadav,4
129348,Sachin Baby,UT Yadav,4
129349,Sachin Baby,UT Yadav,6
129351,V Kohli,SP Narine,4
129353,V Kohli,SP Narine,4
129367,CH Gayle,M Morkel,6
129381,KL Rahul,M Morkel,4
129391,KL Rahul,SP Narine,4
129392,KL Rahul,SP Narine,4
129403,G Gambhir,T Shamsi,6
129404,G Gambhir,T Shamsi,4
129420,G Gambhir,S Aravind,4
129435,AD Russell,YS Chahal,6
129441,YK Pathan,VR Aaron,6
129456,AD Russell,T Shamsi,6
129457,AD Russell,T Shamsi,6
129458,AD Russell,T Shamsi,4
129464,YK Pathan,VR Aaron,4
129466,AD Russell,VR Aaron,6
129468,YK Pathan,SR Watson,4
129469,YK Pathan,SR Watson,4
129470,YK Pathan,SR Watson,4
129471,YK Pathan,SR Watson,6
129473,SR Watson,AD Russell,4
129474,SR Watson,AD Russell,4
129475,SR Watson,AD Russell,4
129479,STR Binny,UT Yadav,6
129480,STR Binny,UT Yadav,4
129481,STR Binny,UT Yadav,6
129486,G Gambhir,STR Binny,4
129499,CA Lynn,STR Binny,6
129509,G Gambhir,SR Watson,4
129521,YK Pathan,T Shamsi,6
129522,YK Pathan,T Shamsi,4
129524,SA Yadav,T Shamsi,4
129527,SA Yadav,S Aravind,4
129528,YK Pathan,SR Watson,4
129531,RR Pant,S Kaushik,4
129538,RR Pant,SK Raina,4
129539,RR Pant,SK Raina,4
129543,RR Pant,S Kaushik,4
129554,RR Pant,SK Raina,6
129557,RR Pant,SK Raina,4
129561,Q de Kock,DS Kulkarni,4
129563,RR Pant,DS Kulkarni,4
129582,SV Samson,RA Jadeja,4
129586,JP Duminy,S Kaushik,4
129587,JP Duminy,S Kaushik,4
129593,SV Samson,RA Jadeja,6
129600,RR Pant,JP Faulkner,6
129605,Q de Kock,DR Smith,4
129610,DR Smith,S Nadeem,4
129614,DR Smith,CH Morris,4
129617,DR Smith,CH Morris,4
129631,AJ Finch,S Nadeem,4
129640,SK Raina,Mohammed Shami,6
129653,KD Karthik,CH Morris,4
129655,SK Raina,CH Morris,4
129673,KD Karthik,A Mishra,4
129684,KD Karthik,JP Duminy,4
129688,KD Karthik,Z Khan,4
129697,RA Jadeja,Mohammed Shami,4
129703,RA Jadeja,S Nadeem,4
129707,RA Jadeja,Z Khan,4
129708,RA Jadeja,Z Khan,4
129714,KD Karthik,Mohammed Shami,4
129725,RA Jadeja,Mohammed Shami,6
129733,Q de Kock,P Kumar,4
129736,Q de Kock,P Kumar,4
129739,RR Pant,DS Kulkarni,4
129740,RR Pant,DS Kulkarni,4
129741,RR Pant,DS Kulkarni,4
129750,Q de Kock,P Kumar,6
129763,RV Uthappa,Gurkeerat Singh,4
129769,RV Uthappa,AR Patel,6
129775,G Gambhir,Swapnil Singh,6
129776,RV Uthappa,MP Stoinis,4
129790,RV Uthappa,GJ Maxwell,4
129792,G Gambhir,GJ Maxwell,4
129798,RV Uthappa,Sandeep Sharma,4
129803,RV Uthappa,Swapnil Singh,6
129804,RV Uthappa,Swapnil Singh,4
129813,YK Pathan,MM Sharma,6
129822,AD Russell,Sandeep Sharma,4
129831,AD Russell,MM Sharma,6
129844,G Gambhir,MM Sharma,4
129848,G Gambhir,MM Sharma,4
129852,G Gambhir,MP Stoinis,4
129854,G Gambhir,MP Stoinis,4
129855,RV Uthappa,MM Sharma,4
129872,G Gambhir,MP Stoinis,4
129891,WP Saha,PP Chawla,4
129899,GJ Maxwell,GB Hogg,6
129902,GJ Maxwell,PP Chawla,6
129904,GJ Maxwell,PP Chawla,4
129908,GJ Maxwell,GB Hogg,6
129909,GJ Maxwell,GB Hogg,4
129910,GJ Maxwell,GB Hogg,4
129924,GJ Maxwell,UT Yadav,4
129927,GJ Maxwell,Shakib Al Hasan,6
129944,Gurkeerat Singh,Shakib Al Hasan,4
129949,AR Patel,AD Russell,6
129950,AR Patel,AD Russell,6
129952,AR Patel,M Morkel,4
129973,M Vijay,M Morkel,4
129989,WP Saha,UT Yadav,4
129991,WP Saha,UT Yadav,4
129992,GJ Maxwell,M Morkel,4
129997,GJ Maxwell,M Morkel,4
130038,SW Billings,R Ashwin,6
130055,JP Duminy,M Ashwin,4
130057,CR Brathwaite,M Ashwin,6
130059,CR Brathwaite,M Ashwin,6
130063,CR Brathwaite,SM Boland,6
130079,SW Billings,R Ashwin,6
130082,SW Billings,M Ashwin,4
130091,SV Samson,NLTC Perera,4
130092,SV Samson,NLTC Perera,4
130101,KK Nair,AB Dinda,4
130105,KK Nair,SM Boland,4
130107,SV Samson,SM Boland,4
130109,KK Nair,AB Dinda,4
130114,KK Nair,AB Dinda,4
130118,KK Nair,SM Boland,4
130138,SS Tiwary,A Mishra,4
130144,AM Rahane,JP Duminy,4
130151,SS Tiwary,A Mishra,6
130168,AM Rahane,CR Brathwaite,4
130177,MS Dhoni,P Negi,6
130197,MS Dhoni,Mohammed Shami,4
130198,MS Dhoni,Mohammed Shami,6
130204,P Negi,AB Dinda,6
130207,P Negi,AB Dinda,4
130210,AM Rahane,J Yadav,4
130217,UT Khawaja,CR Brathwaite,4
130228,AM Rahane,Mohammed Shami,4
130232,UT Khawaja,Mohammed Shami,4
130237,UT Khawaja,J Yadav,6
130240,AM Rahane,Mohammed Shami,4
130241,AM Rahane,Mohammed Shami,4
130249,AM Rahane,Mohammed Shami,4
130250,NLTC Perera,Imran Tahir,6
130252,NLTC Perera,Imran Tahir,6
130263,MC Henriques,S Kaushik,4
130275,S Dhawan,S Kaushik,4
130288,MC Henriques,DS Kulkarni,4
130303,DJ Hooda,RA Jadeja,4
130307,S Dhawan,DS Kulkarni,4
130313,DJ Hooda,S Kaushik,4
130326,S Dhawan,PJ Sangwan,4
130327,S Dhawan,PJ Sangwan,4
130353,SK Raina,A Nehra,6
130356,SK Raina,B Kumar,6
130357,SK Raina,B Kumar,4
130378,AJ Finch,MC Henriques,4
130392,AJ Finch,MC Henriques,4
130401,AJ Finch,BB Sran,4
130408,DJ Bravo,A Nehra,4
130430,RA Jadeja,MC Henriques,4
130441,RA Jadeja,A Nehra,4
130447,AJ Finch,Mustafizur Rahman,6
130451,P Kumar,B Kumar,4
130458,DA Warner,P Kumar,4
130463,DA Warner,PJ Sangwan,6
130466,DA Warner,PJ Sangwan,6
130478,KS Williamson,DS Kulkarni,4
130490,S Dhawan,P Kumar,4
130491,S Dhawan,P Kumar,4
130493,NV Ojha,P Kumar,4
130496,SS Tiwary,YS Chahal,4
130500,AM Rahane,VR Aaron,4
130512,AM Rahane,SR Watson,4
130516,SS Tiwary,YS Chahal,4
130523,SS Tiwary,Parvez Rasool,4
130524,SS Tiwary,Parvez Rasool,4
130529,SS Tiwary,STR Binny,4
130549,MS Dhoni,SR Watson,6
130554,AM Rahane,YS Chahal,4
130557,NLTC Perera,YS Chahal,4
130558,NLTC Perera,YS Chahal,6
130559,AM Rahane,CJ Jordan,6
130566,AM Rahane,VR Aaron,4
130569,AM Rahane,VR Aaron,4
130573,AM Rahane,STR Binny,4
130577,UT Khawaja,STR Binny,4
130580,UT Khawaja,Parvez Rasool,6
130581,UT Khawaja,Parvez Rasool,4
130584,AM Rahane,CJ Jordan,4
130587,SS Tiwary,CJ Jordan,4
130594,SS Tiwary,SR Watson,4
130597,SS Tiwary,Parvez Rasool,4
130601,AM Rahane,Parvez Rasool,4
130603,SS Tiwary,VR Aaron,4
130606,AM Rahane,VR Aaron,6
130623,V Kohli,R Bhatia,6
130626,V Kohli,A Zampa,4
130628,V Kohli,A Zampa,4
130631,KL Rahul,NLTC Perera,6
130638,V Kohli,R Bhatia,4
130639,V Kohli,R Bhatia,4
130655,SR Watson,NLTC Perera,4
130656,SR Watson,NLTC Perera,4
130657,SR Watson,NLTC Perera,4
130659,SR Watson,NLTC Perera,4
130660,SR Watson,NLTC Perera,4
130661,V Kohli,R Bhatia,4
130663,SR Watson,R Bhatia,6
130664,SR Watson,R Bhatia,6
130674,V Kohli,R Ashwin,4
130679,V Kohli,A Zampa,6
130680,V Kohli,A Zampa,6
130682,V Kohli,A Zampa,4
130692,R Ashwin,CJ Jordan,6
130696,R Bhatia,CJ Jordan,6
130717,KL Rahul,RP Singh,6
130719,V Kohli,RP Singh,6
130722,KL Rahul,AB Dinda,4
130729,V Kohli,NLTC Perera,6
130732,V Kohli,RP Singh,6
130735,V Kohli,AB Dinda,4
130737,V Kohli,RP Singh,6
130744,WP Saha,Mohammed Shami,4
130756,MP Stoinis,S Nadeem,6
130760,MP Stoinis,CR Brathwaite,6
130763,MP Stoinis,CR Brathwaite,4
130780,WP Saha,A Mishra,4
130783,WP Saha,A Mishra,4
130788,WP Saha,Z Khan,4
130789,WP Saha,Z Khan,4
130790,WP Saha,Z Khan,4
130791,GJ Maxwell,A Mishra,6
130806,DA Miller,Mohammed Shami,4
130808,WP Saha,A Mishra,4
130826,M Vijay,Mohammed Shami,4
130827,M Vijay,Mohammed Shami,4
130829,M Vijay,S Nadeem,4
130832,MP Stoinis,S Nadeem,4
130835,MP Stoinis,CH Morris,4
130848,M Vijay,CH Morris,4
130858,Q de Kock,KC Cariappa,4
130861,Q de Kock,MP Stoinis,6
130875,SV Samson,KC Cariappa,6
130878,SV Samson,KC Cariappa,4
130898,SV Samson,MP Stoinis,4
130899,SV Samson,MP Stoinis,4
130903,KK Nair,MP Stoinis,4
130923,CR Brathwaite,Sandeep Sharma,4
130925,CR Brathwaite,Sandeep Sharma,6
130931,AR Patel,Mohammed Shami,6
130936,AR Patel,CH Morris,6
130948,SV Samson,MM Sharma,4
130955,Q de Kock,KC Cariappa,4
130959,Q de Kock,MM Sharma,4
130964,Q de Kock,MP Stoinis,4
130965,Q de Kock,MP Stoinis,4
130971,Q de Kock,AR Patel,6
130972,Q de Kock,AR Patel,4
130978,CH Morris,Sandeep Sharma,6
130980,RR Pant,Sandeep Sharma,4
130986,KA Pollard,BB Sran,4
130988,KA Pollard,BB Sran,4
131026,JJ Bumrah,BB Sran,4
131039,Harbhajan Singh,B Kumar,4
131047,Yuvraj Singh,TG Southee,6
131049,S Dhawan,TG Southee,4
131054,Harbhajan Singh,MC Henriques,4
131058,MJ McClenaghan,Mustafizur Rahman,4
131061,DA Warner,TG Southee,4
131072,S Dhawan,MJ McClenaghan,4
131080,DA Warner,Harbhajan Singh,6
131082,DA Warner,Harbhajan Singh,4
131085,DA Warner,JJ Bumrah,4
131093,DA Warner,MJ McClenaghan,4
131094,DA Warner,MJ McClenaghan,4
131100,S Dhawan,HH Pandya,4
131107,S Dhawan,Harbhajan Singh,4
131112,S Dhawan,KA Pollard,4
131118,DA Warner,Harbhajan Singh,4
131120,DA Warner,Harbhajan Singh,4
131147,Yuvraj Singh,KA Pollard,4
131148,Yuvraj Singh,KA Pollard,6
131155,S Dhawan,MJ McClenaghan,4
131158,Yuvraj Singh,MJ McClenaghan,4
131160,S Dhawan,JJ Bumrah,4
131162,S Dhawan,JJ Bumrah,4
131163,S Dhawan,JJ Bumrah,4
131176,S Dhawan,JJ Bumrah,6
131177,S Dhawan,JJ Bumrah,4
131178,Yuvraj Singh,MJ McClenaghan,4
131184,RG Sharma,B Kumar,4
131195,KH Pandya,A Nehra,4
131198,AT Rayudu,B Kumar,4
131201,KH Pandya,B Kumar,4
131203,KH Pandya,A Nehra,6
131224,YK Pathan,S Kaushik,6
131225,YK Pathan,S Kaushik,4
131231,YK Pathan,RA Jadeja,4
131236,YK Pathan,PV Tambe,4
131239,Shakib Al Hasan,PV Tambe,4
131244,YK Pathan,RA Jadeja,4
131256,YK Pathan,RA Jadeja,4
131258,Shakib Al Hasan,DJ Bravo,6
131264,YK Pathan,DS Kulkarni,4
131271,Shakib Al Hasan,DJ Bravo,6
131272,Shakib Al Hasan,DJ Bravo,6
131278,Shakib Al Hasan,P Kumar,4
131281,Shakib Al Hasan,P Kumar,4
131285,Shakib Al Hasan,DJ Bravo,6
131298,RV Uthappa,DS Kulkarni,4
131299,RV Uthappa,DS Kulkarni,4
131306,RV Uthappa,DS Kulkarni,4
131323,YK Pathan,DR Smith,4
131335,Shakib Al Hasan,DR Smith,4
131341,KD Karthik,GB Hogg,4
131342,KD Karthik,GB Hogg,4
131343,KD Karthik,GB Hogg,4
131346,KD Karthik,UT Yadav,4
131358,KD Karthik,UT Yadav,6
131366,KD Karthik,M Morkel,4
131370,KD Karthik,AD Russell,4
131374,KD Karthik,AD Russell,4
131375,AJ Finch,Shakib Al Hasan,4
131377,AJ Finch,Shakib Al Hasan,6
131383,AJ Finch,PP Chawla,4
131384,AJ Finch,PP Chawla,4
131385,AJ Finch,PP Chawla,6
131387,KD Karthik,GB Hogg,4
131398,RA Jadeja,PP Chawla,6
131403,DR Smith,Shakib Al Hasan,6
131407,SK Raina,Shakib Al Hasan,4
131408,BB McCullum,M Morkel,4
131409,BB McCullum,M Morkel,6
131411,BB McCullum,M Morkel,6
131417,DR Smith,M Morkel,4
131419,BB McCullum,M Morkel,4
131424,DR Smith,Shakib Al Hasan,4
131426,DR Smith,Shakib Al Hasan,4
131428,BB McCullum,Shakib Al Hasan,4
131433,DR Smith,AD Russell,4
131454,M Vijay,CJ Jordan,4
131460,HM Amla,YS Chahal,4
131474,AB de Villiers,MP Stoinis,4
131485,Sachin Baby,AR Patel,4
131491,AB de Villiers,Sandeep Sharma,6
131493,AB de Villiers,Sandeep Sharma,4
131498,AB de Villiers,MM Sharma,4
131499,AB de Villiers,MM Sharma,4
131501,AB de Villiers,Sandeep Sharma,6
131502,AB de Villiers,Sandeep Sharma,4
131518,TM Head,Sandeep Sharma,4
131521,V Kohli,Sandeep Sharma,4
131524,KL Rahul,Sandeep Sharma,4
131534,KL Rahul,MM Sharma,4
131537,V Kohli,MM Sharma,4
131540,KL Rahul,MP Stoinis,4
131541,KL Rahul,MP Stoinis,4
131542,KL Rahul,MP Stoinis,6
131543,KL Rahul,MP Stoinis,4
131551,KL Rahul,AR Patel,4
131597,M Vijay,CJ Jordan,4
131601,M Vijay,CJ Jordan,4
131606,M Vijay,Iqbal Abdulla,4
131607,M Vijay,Iqbal Abdulla,4
131613,M Vijay,VR Aaron,4
131616,M Vijay,YS Chahal,4
131619,M Vijay,YS Chahal,4
131627,F Behardien,CJ Jordan,4
131632,MP Stoinis,CJ Jordan,4
131635,MP Stoinis,SR Watson,4
131640,MP Stoinis,CJ Jordan,4
131641,MP Stoinis,CJ Jordan,6
131658,M Vijay,VR Aaron,6
